no,타임스탬프,t_ms,t_rel_ms,시동ON_t_ms,시동OFF_t_ms,출발_t_ms,위도_x1e5,경도_x1e5,고도_m,속도_kmh,방위_deg,기기MAC,프로파일_id
1,2022-04-01 01:18:57,1648743537000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2,2022-04-01 01:18:57,1648743537000,0,-1,-1,-1,3788939,12706406,0,0,231,-1,-1
3,2022-04-01 01:18:57,1648743537000,0,-1,1648738797000,1648738837000,-1,-1,-1,-1,-1,-1,-1
4,2022-04-01 01:18:57,1648743537000,0,-1,-1,-1,3788968,12705699,68,0,267,-1,-1
5,2022-04-01 07:22:00,1648765320000,21783000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6,2022-04-01 07:22:00,1648765320000,21783000,-1,-1,-1,3747056,12704363,0,0,316,-1,-1
7,2022-04-01 07:22:00,1648765320000,21783000,-1,1648763387000,1648763428000,-1,-1,-1,-1,-1,-1,-1
8,2022-04-01 07:22:00,1648765320000,21783000,-1,-1,-1,3748176,12706931,54,0,48,-1,-1
9,2022-04-01 08:58:44,1648771124000,27587000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10,2022-04-01 08:58:44,1648771124000,27587000,-1,-1,-1,3747062,12704369,0,0,226,-1,-1
11,2022-04-01 08:58:44,1648771124000,27587000,-1,1648765513000,1648765537000,-1,-1,-1,-1,-1,-1,-1
12,2022-04-01 08:58:44,1648771124000,27587000,-1,-1,-1,3749602,12709093,28,4,292,-1,-1
13,2022-04-02 03:26:14,1648837574000,94037000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14,2022-04-02 03:26:14,1648837574000,94037000,-1,-1,-1,3788936,12706409,0,0,234,-1,-1
15,2022-04-02 03:26:14,1648837574000,94037000,-1,1648836673000,1648836721000,-1,-1,-1,-1,-1,-1,-1
16,2022-04-02 05:25:24,1648844724000,101187000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
17,2022-04-02 05:25:24,1648844724000,101187000,-1,-1,-1,3790437,12704560,0,0,173,-1,-1
18,2022-04-02 05:25:24,1648844724000,101187000,1648843965000,1648844721000,1648844025000,-1,-1,-1,-1,-1,-1,-1
19,2022-04-02 07:19:46,1648851586000,108049000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
20,2022-04-02 07:19:46,1648851586000,108049000,-1,-1,-1,3788935,12706413,0,0,235,-1,-1
21,2022-04-02 07:19:46,1648851586000,108049000,-1,1648849052000,1648849288000,-1,-1,-1,-1,-1,-1,-1
22,2022-04-02 07:19:46,1648851586000,108049000,-1,-1,-1,3789028,12706092,78,0,272,-1,-1
23,2022-04-02 08:48:16,1648856896000,113359000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
24,2022-04-02 08:48:16,1648856896000,113359000,-1,-1,-1,3775107,12711913,0,0,86,-1,-1
25,2022-04-02 08:48:16,1648856896000,113359000,-1,1648854725000,1648854800000,-1,-1,-1,-1,-1,-1,-1
26,2022-04-02 08:48:16,1648856896000,113359000,-1,-1,-1,3777803,12707705,106,68,351,-1,-1
27,2022-04-03 06:28:33,1648934913000,191376000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
28,2022-04-03 06:28:33,1648934913000,191376000,-1,-1,-1,3788933,12706404,0,0,235,-1,-1
29,2022-04-03 06:28:33,1648934913000,191376000,-1,1648934426000,1648934474000,-1,-1,-1,-1,-1,-1,-1
30,2022-04-03 07:44:24,1648939464000,195927000,-1,-1,-1,3790003,12707046,0,0,59,-1,-1
31,2022-04-03 07:44:24,1648939464000,195927000,-1,1648939410000,-1,-1,-1,-1,-1,-1,-1,-1
32,2022-04-03 07:44:24,1648939464000,195927000,-1,-1,-1,3790003,12707046,0,0,59,-1,-1
33,2022-04-03 07:44:24,1648939464000,195927000,-1,1648939410000,-1,-1,-1,-1,-1,-1,-1,-1
34,2022-04-03 07:59:41,1648940381000,196844000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
35,2022-04-03 07:59:41,1648940381000,196844000,-1,-1,-1,3789976,12706976,0,19,154,-1,-1
36,2022-04-03 07:59:41,1648940381000,196844000,1648939462000,1648940378000,1648939514000,-1,-1,-1,-1,-1,-1,-1
37,2022-04-03 07:59:41,1648940381000,196844000,-1,-1,-1,3788936,12706404,94,0,15,-1,-1
38,2022-04-04 01:30:34,1649003434000,259897000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
39,2022-04-04 01:30:34,1649003434000,259897000,-1,-1,-1,3788935,12706403,0,0,245,-1,-1
40,2022-04-04 01:30:34,1649003434000,259897000,-1,-32400000,1648998114000,-1,-1,-1,-1,-1,-1,-1
41,2022-04-04 01:30:34,1649003434000,259897000,-1,-1,-1,3777065,12707933,103,82,156,-1,-1
42,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
43,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,3747060,12704370,0,0,315,-1,-1
44,2022-04-04 07:55:48,1649026548000,283011000,-1,1649022511000,1649022609000,-1,-1,-1,-1,-1,-1,-1
45,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,3747080,12704645,41,12,70,-1,-1
46,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
47,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,3747060,12704370,0,0,315,-1,-1
48,2022-04-04 07:55:48,1649026548000,283011000,-1,1649022511000,1649022609000,-1,-1,-1,-1,-1,-1,-1
49,2022-04-04 07:55:48,1649026548000,283011000,-1,-1,-1,3747080,12704645,41,12,70,-1,-1
50,2022-04-04 07:59:01,1649026741000,283204000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
51,2022-04-04 07:59:01,1649026741000,283204000,-1,-1,-1,3788777,12705707,0,0,79,-1,-1
52,2022-04-04 07:59:01,1649026741000,283204000,1649026720000,1649026738000,-1,-1,-1,-1,-1,-1,-1,-1
53,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
54,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,3788776,12705703,0,4,70,-1,-1
55,2022-04-04 08:07:32,1649027252000,283715000,-1,-32400000,1649026981000,-1,-1,-1,-1,-1,-1,-1
56,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
57,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,3788776,12705703,0,4,70,-1,-1
58,2022-04-04 08:07:32,1649027252000,283715000,-1,-32400000,1649026981000,-1,-1,-1,-1,-1,-1,-1
59,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
60,2022-04-04 08:07:32,1649027252000,283715000,-1,-1,-1,3788776,12705703,0,4,70,-1,-1
61,2022-04-04 08:07:32,1649027252000,283715000,-1,-32400000,1649026981000,-1,-1,-1,-1,-1,-1,-1
62,2022-04-04 08:08:30,1649027310000,283773000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
63,2022-04-04 08:08:30,1649027310000,283773000,-1,-1,-1,3788962,12706314,0,4,53,-1,-1
64,2022-04-04 08:08:30,1649027310000,283773000,1649027271000,1649027307000,-1,-1,-1,-1,-1,-1,-1,-1
65,2022-04-04 23:38:46,1649083126000,339589000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
66,2022-04-04 23:38:46,1649083126000,339589000,-1,-1,-1,3788947,12706398,0,0,233,-1,-1
67,2022-04-04 23:38:46,1649083126000,339589000,-1,1649083002000,1649083026000,-1,-1,-1,-1,-1,-1,-1
68,2022-04-04 23:38:46,1649083126000,339589000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
69,2022-04-04 23:38:46,1649083126000,339589000,-1,-1,-1,3788947,12706398,0,0,233,-1,-1
70,2022-04-04 23:38:46,1649083126000,339589000,-1,1649083002000,1649083026000,-1,-1,-1,-1,-1,-1,-1
71,2022-04-04 23:52:53,1649083973000,340436000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
72,2022-04-04 23:52:53,1649083973000,340436000,-1,-1,-1,3789133,12706008,0,5,295,-1,-1
73,2022-04-04 23:52:53,1649083973000,340436000,1649083218000,1649083969000,-1,-1,-1,-1,-1,-1,-1,-1
74,2022-04-05 00:39:38,1649086778000,343241000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
75,2022-04-05 00:39:38,1649086778000,343241000,-1,-1,-1,3790938,12705368,0,5,40,-1,-1
76,2022-04-05 00:39:38,1649086778000,343241000,1649086053000,1649086775000,1649086065000,-1,-1,-1,-1,-1,-1,-1
77,2022-04-05 02:01:55,1649091715000,348178000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
78,2022-04-05 02:01:55,1649091715000,348178000,-1,-1,-1,3788944,12706406,0,0,233,-1,-1
79,2022-04-05 02:01:55,1649091715000,348178000,1327518841000,1649089533000,1649089574000,-1,-1,-1,-1,-1,-1,-1
80,2022-04-05 03:35:22,1649097322000,353785000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
81,2022-04-05 03:35:22,1649097322000,353785000,-1,-1,-1,3773795,12704402,0,0,177,-1,-1
82,2022-04-05 03:35:22,1649097322000,353785000,-1,1649095309000,1649095353000,-1,-1,-1,-1,-1,-1,-1
83,2022-04-05 03:35:22,1649097322000,353785000,-1,-1,-1,3773822,12704343,65,25,357,-1,-1
84,2022-04-05 04:20:02,1649100002000,356465000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
85,2022-04-05 04:20:02,1649100002000,356465000,-1,-1,-1,3782541,12705155,0,0,305,-1,-1
86,2022-04-05 04:20:02,1649100002000,356465000,-1,1649098762000,1649098851000,-1,-1,-1,-1,-1,-1,-1
87,2022-04-05 04:20:02,1649100002000,356465000,-1,-1,-1,3786484,12705997,74,55,14,-1,-1
88,2022-04-05 06:37:33,1649108253000,364716000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
89,2022-04-05 06:37:33,1649108253000,364716000,-1,-1,-1,3790436,12704558,0,0,174,-1,-1
90,2022-04-05 06:37:33,1649108253000,364716000,1649106869000,1649108250000,1649106959000,-1,-1,-1,-1,-1,-1,-1
91,2022-04-05 06:50:37,1649109037000,365500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
92,2022-04-05 06:50:37,1649109037000,365500000,-1,-1,-1,3780289,12707602,0,0,347,-1,-1
93,2022-04-05 06:50:37,1649109037000,365500000,-1,1649108868000,-1,-1,-1,-1,-1,-1,-1,-1
94,2022-04-05 07:11:31,1649110291000,366754000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
95,2022-04-05 07:11:31,1649110291000,366754000,-1,-1,-1,3780296,12707607,0,4,57,-1,-1
96,2022-04-05 07:11:31,1649110291000,366754000,1649109226000,1649110288000,1649109240000,-1,-1,-1,-1,-1,-1,-1
97,2022-04-05 09:19:25,1649117965000,374428000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
98,2022-04-05 09:19:25,1649117965000,374428000,-1,-1,-1,3788944,12706398,0,4,300,-1,-1
99,2022-04-05 09:19:25,1649117965000,374428000,-1,1649117111000,1649117126000,-1,-1,-1,-1,-1,-1,-1
100,2022-04-05 09:58:05,1649120285000,376748000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
101,2022-04-05 09:58:05,1649120285000,376748000,-1,-1,-1,3788412,12705092,0,0,244,-1,-1
102,2022-04-05 09:58:05,1649120285000,376748000,-1,1649120040000,1649120080000,-1,-1,-1,-1,-1,-1,-1
103,2022-04-05 10:05:16,1649120716000,377179000,-1,-1,-1,3788838,12705598,0,0,184,-1,-1
104,2022-04-05 10:05:16,1649120716000,377179000,-1,1649120700000,-1,-1,-1,-1,-1,-1,-1,-1
105,2022-04-05 10:05:16,1649120716000,377179000,-1,-1,-1,3788838,12705598,0,0,184,-1,-1
106,2022-04-05 10:05:16,1649120716000,377179000,-1,1649120700000,-1,-1,-1,-1,-1,-1,-1,-1
107,2022-04-05 10:11:31,1649121091000,377554000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
108,2022-04-05 10:11:31,1649121091000,377554000,-1,-1,-1,3788860,12705620,0,9,93,-1,-1
109,2022-04-05 10:11:31,1649121091000,377554000,1649120714000,1649121088000,1649120754000,-1,-1,-1,-1,-1,-1,-1
110,2022-04-06 01:30:39,1649176239000,432702000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
111,2022-04-06 01:30:39,1649176239000,432702000,-1,-1,-1,3788936,12706409,0,0,236,-1,-1
112,2022-04-06 01:30:39,1649176239000,432702000,-1,-32400000,1649170493000,-1,-1,-1,-1,-1,-1,-1
113,2022-04-06 01:30:39,1649176239000,432702000,-1,-1,-1,3789016,12705976,83,19,314,-1,-1
114,2022-04-06 07:43:27,1649198607000,455070000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
115,2022-04-06 07:43:27,1649198607000,455070000,-1,-1,-1,3747008,12704446,0,0,316,-1,-1
116,2022-04-06 07:43:27,1649198607000,455070000,-1,1649194080000,1649194232000,-1,-1,-1,-1,-1,-1,-1
117,2022-04-06 07:43:27,1649198607000,455070000,-1,-1,-1,3748832,12708036,29,0,69,-1,-1
118,2022-04-06 10:05:57,1649207157000,463620000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
119,2022-04-06 10:05:57,1649207157000,463620000,-1,-1,-1,3790437,12704549,0,0,194,-1,-1
120,2022-04-06 10:05:57,1649207157000,463620000,-1,1649206007000,1649206197000,-1,-1,-1,-1,-1,-1,-1
121,2022-04-06 23:47:25,1649256445000,512908000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
122,2022-04-06 23:47:25,1649256445000,512908000,-1,-1,-1,3788937,12706411,0,0,233,-1,-1
123,2022-04-06 23:47:25,1649256445000,512908000,-1,1649253204000,1649253314000,-1,-1,-1,-1,-1,-1,-1
124,2022-04-06 23:47:25,1649256445000,512908000,-1,-1,-1,3782245,12707150,95,91,178,-1,-1
125,2022-04-08 08:16:13,1649373373000,629836000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
126,2022-04-08 08:16:13,1649373373000,629836000,-1,-1,-1,3760600,12717878,0,0,257,-1,-1
127,2022-04-08 08:16:13,1649373373000,629836000,-1,1649371779000,1649371922000,-1,-1,-1,-1,-1,-1,-1
128,2022-04-08 08:52:33,1649375553000,632016000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
129,2022-04-08 08:52:33,1649375553000,632016000,-1,-1,-1,3769088,12713011,82,7,336,-1,-1
130,2022-04-08 08:52:33,1649375553000,632016000,1649373562000,1649375550000,1649373574000,-1,-1,-1,-1,-1,-1,-1
131,2022-04-08 08:52:33,1649375553000,632016000,-1,-1,-1,3777793,12707707,97,72,350,-1,-1
132,2022-04-09 05:25:41,1649449541000,706004000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
133,2022-04-09 05:25:41,1649449541000,706004000,-1,-1,-1,3788937,12706408,0,0,236,-1,-1
134,2022-04-09 05:25:41,1649449541000,706004000,-1,1649448414000,1649448485000,-1,-1,-1,-1,-1,-1,-1
135,2022-04-09 05:25:41,1649449541000,706004000,-1,-1,-1,3788947,12706394,89,7,329,-1,-1
136,2022-04-09 07:32:21,1649457141000,713604000,-1,-1,-1,3790427,12704579,0,0,260,-1,-1
137,2022-04-09 07:32:21,1649457141000,713604000,-1,1649457121000,-1,-1,-1,-1,-1,-1,-1,-1
138,2022-04-09 07:32:21,1649457141000,713604000,-1,-1,-1,3790427,12704579,0,0,260,-1,-1
139,2022-04-09 07:32:21,1649457141000,713604000,-1,1649457121000,-1,-1,-1,-1,-1,-1,-1,-1
140,2022-04-09 07:59:32,1649458772000,715235000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
141,2022-04-09 07:59:32,1649458772000,715235000,-1,-1,-1,3790424,12704589,0,4,15,-1,-1
142,2022-04-09 07:59:32,1649458772000,715235000,1649457138000,1649458769000,1649457445000,-1,-1,-1,-1,-1,-1,-1
143,2022-04-10 03:52:02,1649530322000,786785000,-1,-1,-1,3788939,12706404,0,0,232,-1,-1
144,2022-04-10 03:52:02,1649530322000,786785000,-1,1649530284000,-1,-1,-1,-1,-1,-1,-1,-1
145,2022-04-10 05:21:01,1649535661000,792124000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
146,2022-04-10 05:21:01,1649535661000,792124000,-1,-1,-1,3788939,12706404,0,0,232,-1,-1
147,2022-04-10 05:21:01,1649535661000,792124000,-1,1649531817000,1649531858000,-1,-1,-1,-1,-1,-1,-1
148,2022-04-10 05:21:01,1649535661000,792124000,-1,-1,-1,3788963,12706376,92,5,323,-1,-1
149,2022-04-10 07:42:02,1649544122000,800585000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
150,2022-04-10 07:42:02,1649544122000,800585000,-1,-1,-1,3777344,12690260,0,0,330,-1,-1
151,2022-04-10 07:42:02,1649544122000,800585000,-1,-32400000,1649539494000,-1,-1,-1,-1,-1,-1,-1
152,2022-04-10 07:42:03,1649544123000,800586000,-1,-1,-1,3780782,12692127,92,58,358,-1,-1
153,2022-04-10 08:56:03,1649548563000,805026000,-1,-1,-1,3788956,12706390,0,0,233,-1,-1
154,2022-04-10 08:56:03,1649548563000,805026000,-1,1649548470000,-1,-1,-1,-1,-1,-1,-1,-1
155,2022-04-10 08:56:03,1649548563000,805026000,-1,-1,-1,3788956,12706390,92,0,233,-1,-1
156,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
157,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,3788956,12706390,0,0,233,-1,-1
158,2022-04-11 01:30:27,1649608227000,864690000,-1,1649602628000,1649602660000,-1,-1,-1,-1,-1,-1,-1
159,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,3786498,12705992,77,0,194,-1,-1
160,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
161,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,3788956,12706390,0,0,233,-1,-1
162,2022-04-11 01:30:27,1649608227000,864690000,-1,1649602628000,1649602660000,-1,-1,-1,-1,-1,-1,-1
163,2022-04-11 01:30:27,1649608227000,864690000,-1,-1,-1,3786498,12705992,77,0,194,-1,-1
164,2022-04-11 01:34:56,1649608496000,864959000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
165,2022-04-11 01:34:56,1649608496000,864959000,-1,-1,-1,3747064,12704364,0,1,49,-1,-1
166,2022-04-11 01:34:56,1649608496000,864959000,1649608322000,1649608493000,-1,-1,-1,-1,-1,-1,-1,-1
167,2022-04-11 03:11:33,1649614293000,870756000,-1,-1,-1,3747057,12704370,0,0,317,-1,-1
168,2022-04-11 03:11:33,1649614293000,870756000,-1,-32400000,-1,-1,-1,-1,-1,-1,-1,-1
169,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
170,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747057,12704370,0,0,317,-1,-1
171,2022-04-11 07:59:53,1649631593000,888056000,-1,1649626896000,1649627201000,-1,-1,-1,-1,-1,-1,-1
172,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747102,12704740,42,12,77,-1,-1
173,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
174,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747057,12704370,0,0,317,-1,-1
175,2022-04-11 07:59:53,1649631593000,888056000,-1,1649626896000,1649627201000,-1,-1,-1,-1,-1,-1,-1
176,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747102,12704740,42,12,77,-1,-1
177,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
178,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747057,12704370,0,0,317,-1,-1
179,2022-04-11 07:59:53,1649631593000,888056000,-1,1649626896000,1649627201000,-1,-1,-1,-1,-1,-1,-1
180,2022-04-11 07:59:53,1649631593000,888056000,-1,-1,-1,3747102,12704740,42,12,77,-1,-1
181,2022-04-11 08:02:36,1649631756000,888219000,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
182,2022-04-11 08:02:36,1649631756000,888219000,-1,-1,-1,3788962,12706314,0,17,53,-1,-1
183,2022-04-11 08:02:36,1649631756000,888219000,1649631750000,1649631753000,-1,-1,-1,-1,-1,-1,-1,-1
