no,타임스탬프,t_ms,t_rel_ms,서버시각_t_ms,시각오프셋_ms,위도_x1e5,경도_x1e5,속도_kmh,방위_deg,poiID,상대번호
3466,2024-06-27 18:25:35.037,1719480335037,32671775037,1719480334000,-1,-1,-1,-1,-1,-1,-1
3467,2024-06-27 18:25:35.292,1719480335292,32671775292,1719480336000,-1,-1,-1,-1,-1,-1,-1
3468,2024-06-27 18:25:45.029,1719480345029,32671785029,1719480344000,-1,-1,-1,-1,-1,-1,-1
3469,2024-06-27 18:25:45.304,1719480345304,32671785304,1719480346000,-1,-1,-1,-1,-1,-1,-1
3470,2024-06-27 18:26:35.403,1719480395403,32671835403,1719480395000,-1,-1,-1,-1,-1,-1,-1
3471,2024-06-27 18:26:35.736,1719480395736,32671835736,1719480397000,-1,-1,-1,-1,-1,-1,-1
3472,2024-06-27 18:27:24.845,1719480444845,32671884845,1719480444000,-1,-1,-1,-1,-1,-1,-1
3473,2024-06-27 18:27:25.269,1719480445269,32671885269,1719480446000,-1,-1,-1,-1,-1,-1,-1
3474,2024-06-27 18:27:35.439,1719480455439,32671895439,1719480455000,-1,-1,-1,-1,-1,-1,-1
3475,2024-06-27 18:27:35.723,1719480455723,32671895723,1719480457000,-1,-1,-1,-1,-1,-1,-1
3476,2024-06-27 18:28:11.340,1719480491340,32671931340,1719480491000,-1,-1,-1,-1,-1,-1,-1
3477,2024-06-27 18:28:11.669,1719480491669,32671931669,1719480493000,-1,-1,-1,-1,-1,-1,-1
3478,2024-06-27 18:28:35.614,1719480515614,32671955614,1719480515000,-1,-1,-1,-1,-1,-1,-1
3479,2024-06-27 18:28:35.966,1719480515966,32671955966,1719480517000,-1,-1,-1,-1,-1,-1,-1
3480,2024-06-27 18:29:25.016,1719480565016,32672005016,1719480564000,-1,-1,-1,-1,-1,-1,-1
3481,2024-06-27 18:29:25.368,1719480565368,32672005368,1719480566000,-1,-1,-1,-1,-1,-1,-1
3482,2024-06-27 18:29:35.762,1719480575762,32672015762,1719480575000,-1,-1,-1,-1,-1,-1,-1
3483,2024-06-27 18:29:36.041,1719480576041,32672016041,1719480577000,-1,-1,-1,-1,-1,-1,-1
3484,2024-06-27 18:30:35.854,1719480635854,32672075854,1719480635000,-1,-1,-1,-1,-1,-1,-1
3485,2024-06-27 18:30:36.384,1719480636384,32672076384,1719480637000,-1,-1,-1,-1,-1,-1,-1
3486,2024-06-27 18:30:45.181,1719480645181,32672085181,1719480645000,-1,-1,-1,-1,-1,-1,-1
3487,2024-06-27 18:30:45.435,1719480645435,32672085435,1719480646000,-1,-1,-1,-1,-1,-1,-1
3488,2024-06-27 18:31:14.210,1719480674210,32672114210,1719480674000,-1,-1,-1,-1,-1,-1,-1
3489,2024-06-27 18:31:14.605,1719480674605,32672114605,1719480675000,-1,-1,-1,-1,-1,-1,-1
3490,2024-06-27 18:31:18.193,1719480678193,32672118193,1719480678000,-1,-1,-1,-1,-1,-1,-1
3491,2024-06-27 18:31:18.453,1719480678453,32672118453,1719480679000,-1,-1,-1,-1,-1,-1,-1
3492,2024-06-27 18:31:23.082,1719480683082,32672123082,1719480683000,-1,-1,-1,-1,-1,-1,-1
3493,2024-06-27 18:31:23.345,1719480683345,32672123345,1719480684000,-1,-1,-1,-1,-1,-1,-1
3494,2024-06-27 18:31:25.262,1719480685262,32672125262,1719480685000,-1,-1,-1,-1,-1,-1,-1
3495,2024-06-27 18:31:25.527,1719480685527,32672125527,1719480687000,-1,-1,-1,-1,-1,-1,-1
3496,2024-06-27 18:31:35.899,1719480695899,32672135899,1719480695000,-1,-1,-1,-1,-1,-1,-1
3497,2024-06-27 18:31:36.226,1719480696226,32672136226,1719480697000,-1,-1,-1,-1,-1,-1,-1
3498,2024-06-27 18:32:03.295,1719480723295,32672163295,1719480724000,-1,-1,-1,-1,-1,-1,-1
3499,2024-06-27 18:32:03.588,1719480723588,32672163588,1719480725000,-1,-1,-1,-1,-1,-1,-1
3500,2024-06-27 18:32:04.180,1719480724180,32672164180,1719480725000,-1,-1,-1,-1,-1,-1,-1
3501,2024-06-27 18:32:36.014,1719480756014,32672196014,1719480755000,-1,-1,-1,-1,-1,-1,-1
3502,2024-06-27 18:32:36.395,1719480756395,32672196395,1719480757000,-1,-1,-1,-1,-1,-1,-1
3503,2024-06-27 18:33:25.436,1719480805436,32672245436,1719480805000,-1,-1,-1,-1,-1,-1,-1
3504,2024-06-27 18:33:25.773,1719480805773,32672245773,1719480807000,-1,-1,-1,-1,-1,-1,-1
3505,2024-06-27 18:33:36.388,1719480816388,32672256388,1719480816000,-1,-1,-1,-1,-1,-1,-1
3506,2024-06-27 18:33:36.725,1719480816725,32672256725,1719480818000,-1,-1,-1,-1,-1,-1,-1
3507,2024-06-27 18:34:22.494,1719480862494,32672302494,1719480862000,-1,-1,-1,-1,-1,-1,-1
3508,2024-06-27 18:34:22.860,1719480862860,32672302860,1719480864000,-1,-1,-1,-1,-1,-1,-1
3509,2024-06-27 18:34:36.485,1719480876485,32672316485,1719480876000,-1,-1,-1,-1,-1,-1,-1
3510,2024-06-27 18:34:36.841,1719480876841,32672316841,1719480878000,-1,-1,-1,-1,-1,-1,-1
3511,2024-06-27 18:35:25.551,1719480925551,32672365551,1719480925000,-1,-1,-1,-1,-1,-1,-1
3512,2024-06-27 18:35:27.774,1719480927774,32672367774,1719480929000,-1,-1,-1,-1,-1,-1,-1
3513,2024-06-27 18:35:36.624,1719480936624,32672376624,1719480936000,-1,-1,-1,-1,-1,-1,-1
3514,2024-06-27 18:35:36.882,1719480936882,32672376882,1719480938000,-1,-1,-1,-1,-1,-1,-1
3515,2024-06-27 18:36:36.903,1719480996903,32672436903,1719480996000,-1,-1,-1,-1,-1,-1,-1
3516,2024-06-27 18:36:37.256,1719480997256,32672437256,1719480998000,-1,-1,-1,-1,-1,-1,-1
3517,2024-06-27 18:37:25.689,1719481045689,32672485689,1719481045000,-1,-1,-1,-1,-1,-1,-1
3518,2024-06-27 18:37:26.046,1719481046046,32672486046,1719481047000,-1,-1,-1,-1,-1,-1,-1
3519,2024-06-27 18:37:36.372,1719481056372,32672496372,1719481056000,-1,-1,-1,-1,-1,-1,-1
3520,2024-06-27 18:37:36.646,1719481056646,32672496646,1719481057000,-1,-1,-1,-1,-1,-1,-1
3521,2024-06-27 18:37:37.021,1719481057021,32672497021,1719481056000,-1,-1,-1,-1,-1,-1,-1
3522,2024-06-27 18:37:37.325,1719481057325,32672497325,1719481058000,-1,-1,-1,-1,-1,-1,-1
3523,2024-06-27 18:38:37.041,1719481117041,32672557041,1719481116000,-1,-1,-1,-1,-1,-1,-1
3524,2024-06-27 18:38:37.392,1719481117392,32672557392,1719481118000,-1,-1,-1,-1,-1,-1,-1
3525,2024-06-27 18:39:22.798,1719481162798,32672602798,1719481162000,-1,-1,-1,-1,-1,-1,-1
3526,2024-06-27 18:39:23.177,1719481163177,32672603177,1719481164000,-1,-1,-1,-1,-1,-1,-1
3527,2024-06-27 18:39:25.880,1719481165880,32672605880,1719481165000,-1,-1,-1,-1,-1,-1,-1
3528,2024-06-27 18:39:26.619,1719481166619,32672606619,1719481168000,-1,-1,-1,-1,-1,-1,-1
3529,2024-06-27 18:39:37.031,1719481177031,32672617031,1719481176000,-1,-1,-1,-1,-1,-1,-1
3530,2024-06-27 18:39:37.296,1719481177296,32672617296,1719481178000,-1,-1,-1,-1,-1,-1,-1
3531,2024-06-27 18:40:37.315,1719481237315,32672677315,1719481237000,-1,-1,-1,-1,-1,-1,-1
3532,2024-06-27 18:40:37.663,1719481237663,32672677663,1719481239000,-1,-1,-1,-1,-1,-1,-1
3533,2024-06-27 18:41:18.281,1719481278281,32672718281,1719481278000,-1,-1,-1,-1,-1,-1,-1
3534,2024-06-27 18:41:18.615,1719481278615,32672718615,1719481279000,-1,-1,-1,-1,-1,-1,-1
3535,2024-06-27 18:41:26.134,1719481286134,32672726134,1719481286000,-1,-1,-1,-1,-1,-1,-1
3536,2024-06-27 18:41:26.401,1719481286401,32672726401,1719481287000,-1,-1,-1,-1,-1,-1,-1
3537,2024-06-27 18:41:37.374,1719481297374,32672737374,1719481297000,-1,-1,-1,-1,-1,-1,-1
3538,2024-06-27 18:41:37.612,1719481297612,32672737612,1719481299000,-1,-1,-1,-1,-1,-1,-1
3539,2024-06-27 18:42:37.445,1719481357445,32672797445,1719481357000,-1,-1,-1,-1,-1,-1,-1
3540,2024-06-27 18:42:37.837,1719481357837,32672797837,1719481359000,-1,-1,-1,-1,-1,-1,-1
3541,2024-06-27 18:43:26.190,1719481406190,32672846190,1719481406000,-1,-1,-1,-1,-1,-1,-1
3542,2024-06-27 18:43:26.556,1719481406556,32672846556,1719481408000,-1,-1,-1,-1,-1,-1,-1
3543,2024-06-27 18:43:37.541,1719481417541,32672857541,1719481417000,-1,-1,-1,-1,-1,-1,-1
3544,2024-06-27 18:43:37.795,1719481417795,32672857795,1719481419000,-1,-1,-1,-1,-1,-1,-1
3545,2024-06-27 18:44:22.980,1719481462980,32672902980,1719481462000,-1,-1,-1,-1,-1,-1,-1
3546,2024-06-27 18:44:23.332,1719481463332,32672903332,1719481464000,-1,-1,-1,-1,-1,-1,-1
3547,2024-06-27 18:44:28.482,1719481468482,32672908482,1719481468000,-1,-1,-1,-1,-1,-1,-1
3548,2024-06-27 18:44:28.741,1719481468741,32672908741,1719481470000,-1,-1,-1,-1,-1,-1,-1
3549,2024-06-27 18:44:37.727,1719481477727,32672917727,1719481477000,-1,-1,-1,-1,-1,-1,-1
3550,2024-06-27 18:44:37.964,1719481477964,32672917964,1719481479000,-1,-1,-1,-1,-1,-1,-1
3551,2024-06-27 18:45:26.484,1719481526484,32672966484,1719481526000,-1,-1,-1,-1,-1,-1,-1
3552,2024-06-27 18:45:26.833,1719481526833,32672966833,1719481528000,-1,-1,-1,-1,-1,-1,-1
3553,2024-06-27 18:45:37.760,1719481537760,32672977760,1719481537000,-1,-1,-1,-1,-1,-1,-1
3554,2024-06-27 18:45:38.024,1719481538024,32672978024,1719481539000,-1,-1,-1,-1,-1,-1,-1
3555,2024-06-27 18:46:37.929,1719481597929,32673037929,1719481597000,-1,-1,-1,-1,-1,-1,-1
3556,2024-06-27 18:46:38.307,1719481598307,32673038307,1719481599000,-1,-1,-1,-1,-1,-1,-1
3557,2024-06-27 18:47:26.622,1719481646622,32673086622,1719481646000,-1,-1,-1,-1,-1,-1,-1
3558,2024-06-27 18:47:26.962,1719481646962,32673086962,1719481648000,-1,-1,-1,-1,-1,-1,-1
3559,2024-06-27 18:47:37.949,1719481657949,32673097949,1719481657000,-1,-1,-1,-1,-1,-1,-1
3560,2024-06-27 18:47:38.276,1719481658276,32673098276,1719481659000,-1,-1,-1,-1,-1,-1,-1
3561,2024-06-27 18:48:38.189,1719481718189,32673158189,1719481718000,-1,-1,-1,-1,-1,-1,-1
3562,2024-06-27 18:48:38.587,1719481718587,32673158587,1719481720000,-1,-1,-1,-1,-1,-1,-1
3563,2024-06-27 18:49:26.793,1719481766793,32673206793,1719481766000,-1,-1,-1,-1,-1,-1,-1
3564,2024-06-27 18:49:27.149,1719481767149,32673207149,1719481768000,-1,-1,-1,-1,-1,-1,-1
3565,2024-06-27 18:49:38.331,1719481778331,32673218331,1719481778000,-1,-1,-1,-1,-1,-1,-1
3566,2024-06-27 18:49:38.588,1719481778588,32673218588,1719481780000,-1,-1,-1,-1,-1,-1,-1
3567,2024-06-27 18:50:39.545,1719481839545,32673279545,1719481839000,-1,-1,-1,-1,-1,-1,-1
3568,2024-06-27 18:50:39.899,1719481839899,32673279899,1719481840000,-1,-1,-1,-1,-1,-1,-1
3569,2024-06-27 18:51:19.417,1719481879417,32673319417,1719481879000,-1,-1,-1,-1,-1,-1,-1
3570,2024-06-27 18:51:19.735,1719481879735,32673319735,1719481880000,-1,-1,-1,-1,-1,-1,-1
3571,2024-06-27 18:51:28.156,1719481888156,32673328156,1719481888000,-1,-1,-1,-1,-1,-1,-1
3572,2024-06-27 18:51:28.462,1719481888462,32673328462,1719481889000,-1,-1,-1,-1,-1,-1,-1
3573,2024-06-27 18:51:39.603,1719481899603,32673339603,1719481899000,-1,-1,-1,-1,-1,-1,-1
3574,2024-06-27 18:51:39.952,1719481899952,32673339952,1719481900000,-1,-1,-1,-1,-1,-1,-1
3575,2024-06-27 18:52:39.651,1719481959651,32673399651,1719481959000,-1,-1,-1,-1,-1,-1,-1
3576,2024-06-27 18:52:40.036,1719481960036,32673400036,1719481960000,-1,-1,-1,-1,-1,-1,-1
3577,06-27 18:53:24.828,1719482004828,32673444828,-1,-1,3727908,12719204,0,299,-1,-1
3578,2024-06-27 18:53:28.302,1719482008302,32673448302,1719482008000,-1,-1,-1,-1,-1,-1,-1
3579,2024-06-27 18:53:28.700,1719482008700,32673448700,1719482009000,-1,-1,-1,-1,-1,-1,-1
3580,06-27 18:53:39.153,1719482019153,32673459153,-1,-1,3727930,12719155,38,300,-1,-1
3581,2024-06-27 18:53:39.890,1719482019890,32673459890,1719482019000,-1,-1,-1,-1,-1,-1,-1
3582,2024-06-27 18:53:40.135,1719482020135,32673460135,1719482020000,-1,-1,-1,-1,-1,-1,-1
3583,2024-06-27 18:54:30.072,1719482070072,32673510072,1719482070000,-1,-1,-1,-1,-1,-1,-1
3584,2024-06-27 18:54:30.443,1719482070443,32673510443,1719482070000,-1,-1,-1,-1,-1,-1,-1
3585,2024-06-27 18:54:40.043,1719482080043,32673520043,1719482079000,-1,-1,-1,-1,-1,-1,-1
3586,2024-06-27 18:54:41.364,1719482081364,32673521364,1719482081000,-1,-1,-1,-1,-1,-1,-1
3587,2024-06-27 18:55:28.524,1719482128524,32673568524,1719482128000,-1,-1,-1,-1,-1,-1,-1
3588,2024-06-27 18:55:28.859,1719482128859,32673568859,1719482129000,-1,-1,-1,-1,-1,-1,-1
3589,2024-06-27 18:55:40.118,1719482140118,32673580118,1719482140000,-1,-1,-1,-1,-1,-1,-1
3590,2024-06-27 18:55:40.442,1719482140442,32673580442,1719482140000,-1,-1,-1,-1,-1,-1,-1
3591,2024-06-27 18:55:41.798,1719482141798,32673581798,1719482141000,-1,-1,-1,-1,-1,-1,-1
3592,2024-06-27 18:55:42.072,1719482142072,32673582072,1719482142000,-1,-1,-1,-1,-1,-1,-1
3593,2024-06-27 18:56:40.376,1719482200376,32673640376,1719482200000,-1,-1,-1,-1,-1,-1,-1
3594,2024-06-27 18:56:40.724,1719482200724,32673640724,1719482201000,-1,-1,-1,-1,-1,-1,-1
3595,2024-06-27 18:57:28.707,1719482248707,32673688707,1719482248000,-1,-1,-1,-1,-1,-1,-1
3596,2024-06-27 18:57:29.065,1719482249065,32673689065,1719482249000,-1,-1,-1,-1,-1,-1,-1
3597,2024-06-27 18:57:40.362,1719482260362,32673700362,1719482260000,-1,-1,-1,-1,-1,-1,-1
3598,2024-06-27 18:57:40.755,1719482260755,32673700755,1719482261000,-1,-1,-1,-1,-1,-1,-1
3599,2024-06-27 18:58:40.594,1719482320594,32673760594,1719482320000,-1,-1,-1,-1,-1,-1,-1
3600,2024-06-27 18:58:40.951,1719482320951,32673760951,1719482321000,-1,-1,-1,-1,-1,-1,-1
3601,2024-06-27 18:59:28.971,1719482368971,32673808971,1719482368000,-1,-1,-1,-1,-1,-1,-1
3602,2024-06-27 18:59:29.306,1719482369306,32673809306,1719482369000,-1,-1,-1,-1,-1,-1,-1
3603,2024-06-27 18:59:40.890,1719482380890,32673820890,1719482380000,-1,-1,-1,-1,-1,-1,-1
3604,2024-06-27 18:59:41.236,1719482381236,32673821236,1719482381000,-1,-1,-1,-1,-1,-1,-1
3605,2024-06-27 19:00:39.225,1719482439225,32673879225,1719482439000,-1,-1,-1,-1,-1,-1,-1
3606,2024-06-27 19:00:39.570,1719482439570,32673879570,1719482439000,-1,-1,-1,-1,-1,-1,-1
3607,2024-06-27 19:00:41.122,1719482441122,32673881122,1719482441000,-1,-1,-1,-1,-1,-1,-1
3608,2024-06-27 19:00:41.398,1719482441398,32673881398,1719482441000,-1,-1,-1,-1,-1,-1,-1
3609,2024-06-27 19:01:19.728,1719482479728,32673919728,1719482479000,-1,-1,-1,-1,-1,-1,-1
3610,2024-06-27 19:01:20.070,1719482480070,32673920070,1719482479000,-1,-1,-1,-1,-1,-1,-1
3611,2024-06-27 19:01:29.108,1719482489108,32673929108,1719482489000,-1,-1,-1,-1,-1,-1,-1
3612,2024-06-27 19:01:29.368,1719482489368,32673929368,1719482489000,-1,-1,-1,-1,-1,-1,-1
3613,2024-06-27 19:01:41.496,1719482501496,32673941496,1719482501000,-1,-1,-1,-1,-1,-1,-1
3614,2024-06-27 19:01:41.845,1719482501845,32673941845,1719482502000,-1,-1,-1,-1,-1,-1,-1
3615,2024-06-27 19:02:41.529,1719482561529,32674001529,1719482561000,-1,-1,-1,-1,-1,-1,-1
3616,2024-06-27 19:02:42.974,1719482562974,32674002974,1719482563000,-1,-1,-1,-1,-1,-1,-1
3617,2024-06-27 19:03:29.418,1719482609418,32674049418,1719482609000,-1,-1,-1,-1,-1,-1,-1
3618,2024-06-27 19:03:29.884,1719482609884,32674049884,1719482610000,-1,-1,-1,-1,-1,-1,-1
3619,2024-06-27 19:03:41.684,1719482621684,32674061684,1719482621000,-1,-1,-1,-1,-1,-1,-1
3620,2024-06-27 19:03:42.031,1719482622031,32674062031,1719482622000,-1,-1,-1,-1,-1,-1,-1
3621,2024-06-27 19:03:55.434,1719482635434,32674075434,1719482635000,-1,-1,-1,-1,-1,-1,-1
3622,2024-06-27 19:03:55.772,1719482635772,32674075772,1719482635000,-1,-1,-1,-1,-1,-1,-1
3623,2024-06-27 19:04:41.891,1719482681891,32674121891,1719482681000,-1,-1,-1,-1,-1,-1,-1
3624,2024-06-27 19:04:43.231,1719482683231,32674123231,1719482683000,-1,-1,-1,-1,-1,-1,-1
3625,2024-06-27 19:05:29.418,1719482729418,32674169418,1719482729000,-1,-1,-1,-1,-1,-1,-1
3626,2024-06-27 19:05:29.798,1719482729798,32674169798,1719482730000,-1,-1,-1,-1,-1,-1,-1
3627,2024-06-27 19:05:42.079,1719482742079,32674182079,1719482742000,-1,-1,-1,-1,-1,-1,-1
3628,2024-06-27 19:05:42.410,1719482742410,32674182410,1719482742000,-1,-1,-1,-1,-1,-1,-1
3629,2024-06-27 19:05:51.153,1719482751153,32674191153,1719482751000,-1,-1,-1,-1,-1,-1,-1
3630,2024-06-27 19:05:51.407,1719482751407,32674191407,1719482751000,-1,-1,-1,-1,-1,-1,-1
3631,2024-06-27 19:06:42.162,1719482802162,32674242162,1719482802000,-1,-1,-1,-1,-1,-1,-1
3632,2024-06-27 19:06:42.520,1719482802520,32674242520,1719482803000,-1,-1,-1,-1,-1,-1,-1
3633,2024-06-27 19:06:50.201,1719482810201,32674250201,1719482810000,-1,-1,-1,-1,-1,-1,-1
3634,2024-06-27 19:06:50.461,1719482810461,32674250461,1719482810000,-1,-1,-1,-1,-1,-1,-1
3635,2024-06-27 19:07:29.499,1719482849499,32674289499,1719482849000,-1,-1,-1,-1,-1,-1,-1
3636,2024-06-27 19:07:29.851,1719482849851,32674289851,1719482850000,-1,-1,-1,-1,-1,-1,-1
3637,2024-06-27 19:07:42.272,1719482862272,32674302272,1719482862000,-1,-1,-1,-1,-1,-1,-1
3638,2024-06-27 19:07:42.674,1719482862674,32674302674,1719482863000,-1,-1,-1,-1,-1,-1,-1
3639,2024-06-27 19:08:42.350,1719482922350,32674362350,1719482922000,-1,-1,-1,-1,-1,-1,-1
3640,2024-06-27 19:08:43.875,1719482923875,32674363875,1719482924000,-1,-1,-1,-1,-1,-1,-1
3641,2024-06-27 19:09:29.665,1719482969665,32674409665,1719482969000,-1,-1,-1,-1,-1,-1,-1
3642,2024-06-27 19:09:30.098,1719482970098,32674410098,1719482970000,-1,-1,-1,-1,-1,-1,-1
3643,2024-06-27 19:09:42.372,1719482982372,32674422372,1719482982000,-1,-1,-1,-1,-1,-1,-1
3644,2024-06-27 19:09:42.718,1719482982718,32674422718,1719482983000,-1,-1,-1,-1,-1,-1,-1
3645,2024-06-27 19:10:15.406,1719483015406,32674455406,1719483015000,-1,-1,-1,-1,-1,-1,-1
3646,2024-06-27 19:10:15.746,1719483015746,32674455746,1719483015000,-1,-1,-1,-1,-1,-1,-1
3647,2024-06-27 19:10:42.509,1719483042509,32674482509,1719483042000,-1,-1,-1,-1,-1,-1,-1
3648,2024-06-27 19:10:42.867,1719483042867,32674482867,1719483043000,-1,-1,-1,-1,-1,-1,-1
3649,2024-06-27 19:11:20.015,1719483080015,32674520015,1719483079000,-1,-1,-1,-1,-1,-1,-1
3650,2024-06-27 19:11:20.368,1719483080368,32674520368,1719483080000,-1,-1,-1,-1,-1,-1,-1
3651,2024-06-27 19:11:29.766,1719483089766,32674529766,1719483089000,-1,-1,-1,-1,-1,-1,-1
3652,2024-06-27 19:11:30.036,1719483090036,32674530036,1719483090000,-1,-1,-1,-1,-1,-1,-1
3653,2024-06-27 19:11:35.936,1719483095936,32674535936,1719483095000,-1,-1,-1,-1,-1,-1,-1
3654,2024-06-27 19:11:36.176,1719483096176,32674536176,1719483096000,-1,-1,-1,-1,-1,-1,-1
3655,2024-06-27 19:13:19.838,1719483199838,32674639838,1719483199000,-1,-1,-1,-1,-1,-1,-1
3656,2024-06-27 19:13:20.228,1719483200228,32674640228,1719483200000,-1,-1,-1,-1,-1,-1,-1
3657,2024-06-27 19:13:30.052,1719483210052,32674650052,1719483209000,-1,-1,-1,-1,-1,-1,-1
3658,2024-06-27 19:13:30.311,1719483210311,32674650311,1719483210000,-1,-1,-1,-1,-1,-1,-1
3659,2024-06-27 19:14:20.070,1719483260070,32674700070,1719483260000,-1,-1,-1,-1,-1,-1,-1
3660,2024-06-27 19:14:20.443,1719483260443,32674700443,1719483261000,-1,-1,-1,-1,-1,-1,-1
3661,2024-06-27 19:15:20.249,1719483320249,32674760249,1719483320000,-1,-1,-1,-1,-1,-1,-1
3662,2024-06-27 19:15:20.479,1719483320479,32674760479,1719483321000,-1,-1,-1,-1,-1,-1,-1
3663,2024-06-27 19:15:30.310,1719483330310,32674770310,1719483330000,-1,-1,-1,-1,-1,-1,-1
3664,2024-06-27 19:15:30.558,1719483330558,32674770558,1719483331000,-1,-1,-1,-1,-1,-1,-1
3665,2024-06-27 19:16:20.432,1719483380432,32674820432,1719483380000,-1,-1,-1,-1,-1,-1,-1
3666,2024-06-27 19:16:21.112,1719483381112,32674821112,1719483381000,-1,-1,-1,-1,-1,-1,-1
3667,2024-06-27 19:16:55.129,1719483415129,32674855129,1719483415000,-1,-1,-1,-1,-1,-1,-1
3668,2024-06-27 19:16:55.503,1719483415503,32674855503,1719483416000,-1,-1,-1,-1,-1,-1,-1
3669,2024-06-27 19:17:20.555,1719483440555,32674880555,1719483440000,-1,-1,-1,-1,-1,-1,-1
3670,2024-06-27 19:17:20.887,1719483440887,32674880887,1719483441000,-1,-1,-1,-1,-1,-1,-1
3671,2024-06-27 19:17:30.347,1719483450347,32674890347,1719483450000,-1,-1,-1,-1,-1,-1,-1
3672,2024-06-27 19:17:30.851,1719483450851,32674890851,1719483451000,-1,-1,-1,-1,-1,-1,-1
3673,2024-06-27 19:18:20.560,1719483500560,32674940560,1719483500000,-1,-1,-1,-1,-1,-1,-1
3674,2024-06-27 19:18:20.935,1719483500935,32674940935,1719483501000,-1,-1,-1,-1,-1,-1,-1
3675,2024-06-27 19:19:20.686,1719483560686,32675000686,1719483560000,-1,-1,-1,-1,-1,-1,-1
3676,2024-06-27 19:19:22.018,1719483562018,32675002018,1719483562000,-1,-1,-1,-1,-1,-1,-1
3677,2024-06-27 19:19:30.386,1719483570386,32675010386,1719483570000,-1,-1,-1,-1,-1,-1,-1
3678,2024-06-27 19:19:30.682,1719483570682,32675010682,1719483571000,-1,-1,-1,-1,-1,-1,-1
3679,2024-06-27 19:20:01.277,1719483601277,32675041277,1719483601000,-1,-1,-1,-1,-1,-1,-1
3680,2024-06-27 19:20:01.663,1719483601663,32675041663,1719483602000,-1,-1,-1,-1,-1,-1,-1
3681,2024-06-27 19:21:20.248,1719483680248,32675120248,1719483680000,-1,-1,-1,-1,-1,-1,-1
3682,2024-06-27 19:21:20.567,1719483680567,32675120567,1719483680000,-1,-1,-1,-1,-1,-1,-1
3683,2024-06-27 19:21:30.578,1719483690578,32675130578,1719483690000,-1,-1,-1,-1,-1,-1,-1
3684,2024-06-27 19:21:30.844,1719483690844,32675130844,1719483691000,-1,-1,-1,-1,-1,-1,-1
3685,06-27 19:22:00.777,1719483720777,32675160777,-1,-1,3732347,12712439,0,63,-1,-1
3686,06-27 19:22:01.697,1719483721697,32675161697,-1,-1,3732347,12712439,0,63,-1,-1
3687,06-27 19:22:05.926,1719483725926,32675165926,-1,-1,3732347,12712439,0,63,-1,-1
3688,06-27 19:22:05.975,1719483725975,32675165975,-1,-1,3732347,12712439,0,63,-1,-1
3689,06-27 19:22:06.889,1719483726889,32675166889,-1,-1,3732347,12712439,0,63,-1,-1
3690,06-27 19:22:06.909,1719483726909,32675166909,-1,-1,3732347,12712439,0,63,-1,-1
3691,2024-06-27 19:23:19.419,1719483799419,32675239419,1719483799000,-1,-1,-1,-1,-1,-1,-1
3692,2024-06-27 19:23:19.807,1719483799807,32675239807,1719483800000,-1,-1,-1,-1,-1,-1,-1
3693,2024-06-27 19:23:30.522,1719483810522,32675250522,1719483810000,-1,-1,-1,-1,-1,-1,-1
3694,2024-06-27 19:23:30.778,1719483810778,32675250778,1719483811000,-1,-1,-1,-1,-1,-1,-1
3695,2024-06-27 19:24:19.546,1719483859546,32675299546,1719483859000,-1,-1,-1,-1,-1,-1,-1
3696,2024-06-27 19:24:19.912,1719483859912,32675299912,1719483860000,-1,-1,-1,-1,-1,-1,-1
3697,2024-06-27 19:24:36.889,1719483876889,32675316889,1719483876000,-1,-1,-1,-1,-1,-1,-1
3698,2024-06-27 19:24:37.245,1719483877245,32675317245,1719483877000,-1,-1,-1,-1,-1,-1,-1
3699,2024-06-27 19:25:30.773,1719483930773,32675370773,1719483930000,-1,-1,-1,-1,-1,-1,-1
3700,2024-06-27 19:25:31.123,1719483931123,32675371123,1719483931000,-1,-1,-1,-1,-1,-1,-1
3701,2024-06-27 19:26:55.944,1719484015944,32675455944,1719484015000,-1,-1,-1,-1,-1,-1,-1
3702,2024-06-27 19:26:56.374,1719484016374,32675456374,1719484016000,-1,-1,-1,-1,-1,-1,-1
3703,2024-06-27 19:27:03.601,1719484023601,32675463601,1719484023000,-1,-1,-1,-1,-1,-1,-1
3704,2024-06-27 19:27:03.872,1719484023872,32675463872,1719484024000,-1,-1,-1,-1,-1,-1,-1
3705,2024-06-27 19:27:30.868,1719484050868,32675490868,1719484050000,-1,-1,-1,-1,-1,-1,-1
3706,2024-06-27 19:27:31.220,1719484051220,32675491220,1719484051000,-1,-1,-1,-1,-1,-1,-1
3707,2024-06-27 19:28:03.787,1719484083787,32675523787,1719484083000,-1,-1,-1,-1,-1,-1,-1
3708,2024-06-27 19:28:04.236,1719484084236,32675524236,1719484084000,-1,-1,-1,-1,-1,-1,-1
3709,2024-06-27 19:28:14.736,1719484094736,32675534736,1719484094000,-1,-1,-1,-1,-1,-1,-1
3710,2024-06-27 19:28:15.010,1719484095010,32675535010,1719484095000,-1,-1,-1,-1,-1,-1,-1
3711,06-27 19:28:27.819,1719484107819,32675547819,-1,-1,3732454,12712657,0,335,-1,-1
3712,06-27 19:28:29.265,1719484109265,32675549265,-1,-1,3732454,12712657,0,335,-1,-1
3713,2024-06-27 19:28:41.142,1719484121142,32675561142,1719484121000,-1,-1,-1,-1,-1,-1,-1
3714,2024-06-27 19:28:41.580,1719484121580,32675561580,1719484121000,-1,-1,-1,-1,-1,-1,-1
