dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,1.0,181,2.7645397527103386,0,5.172523912074937e-10
k5_jellybean,1.0,112,2.8104338153454664,0,1.6030788373773668e-10
k5_jellybean,1.0,475,4.396450954709366,0,4.1843184259115495e-10
k5_jellybean,1.0,502,4.396450954709366,0,-1.9191926453557684e-11
k5_jellybean,1.0,489,4.396450954709366,0,4.217904724245953e-10
k5_jellybean,1.0,466,4.396450954709366,0,1.2028056638986364e-10
k5_jellybean,1.0,411,4.396450954709366,0,4.421895482204282e-11
k5_jellybean,1.0,447,4.396450954709366,0,2.082357372881571e-10
k5_jellybean,1.0,465,4.396450954709366,0,3.257965820393404e-10
k5_jellybean,1.0,459,4.396450954709366,0,-7.474237263650774e-10
k5_jellybean,1.0,565,4.396450954709366,0,9.684088884073205e-11
k5_jellybean,1.0,575,4.396450954709366,0,9.651086208081385e-10
k5_jellybean,1.0,586,4.396450954709366,0,4.3971849217650855e-10
k5_jellybean,1.0,605,4.396450954709366,0,2.7674064649758123e-10
k5_jellybean,1.0,516,4.396450954709366,0,8.840650338501542e-11
k5_jellybean,1.0,524,4.396450954709366,0,5.650931108346065e-11
k5_jellybean,1.0,533,4.396450954709366,0,-8.926966762990692e-10
k5_jellybean,1.0,547,4.396450954709366,0,1.752157330373033e-10
k5_jellybean,1.0,347,4.396450954709366,0,5.6948217195562925e-11
k5_jellybean,1.0,331,4.396450954709366,0,5.476303936766755e-10
k5_jellybean,1.0,315,4.396450954709366,0,1.1299163361342061e-09
k5_jellybean,1.0,373,4.396450954709366,0,2.2032792452591843e-10
k5_jellybean,1.0,365,4.396450954709366,0,4.57624520058297e-10
k5_jellybean,1.0,594,4.396695610799002,0,-4.990389108297619e-10
k5_jellybean,1.0,135,4.550807509126524,0,5.34774864974152e-10
k5_jellybean,1.0,74,4.97455727967517,0,4.605532180244171e-10
k5_jellybean,1.0,82,14.129190206238677,0,3.7152498203447267e-10
k5_jellybean,1.0,7,42.52616633854866,0,5.660911126881055e-10
k5_jellybean,1.0,286,43.17310684804247,0,-2.602558075171857e-10
k5_jellybean,1.0,262,43.17310684804247,0,-8.529237588698517e-10
k5_jellybean,1.0,48,43.75085451683888,0,2.6059971229007265e-10
k5_jellybean,1.0,288,43.78026857877919,0,1.9580077035304813e-10
k5_jellybean,1.0,229,43.78026857877919,0,2.2178187364869e-10
k5_jellybean,1.0,46,43.780326393978925,0,5.518630170484537e-10
k5_jellybean,1.0,114,43.83586433099302,0,9.27286636580743e-10
k5_jellybean,1.0,0,586.795550241555,0,-5.138277607296879e-10
k5_jellybean,1.0,2,586.795550241555,0,1.4099453658249604e-10
k5_jellybean,2.0,86,0.0,1,0.9999999994027503
k5_jellybean,2.0,59,2.5571023475835934,0,-5.251163339041479e-10
k5_jellybean,2.0,38,2.7438170584918455,0,-5.6349014765325e-10
k5_jellybean,2.0,145,2.748333589311929,0,-3.044138410739286e-10
k5_jellybean,2.0,134,2.7560088834579415,0,-4.685582882799024e-10
k5_jellybean,2.0,181,2.7645397527103386,0,-5.519078056996554e-10
k5_jellybean,2.0,112,2.8104338153454664,0,-3.347400887665153e-10
k5_jellybean,2.0,475,4.396450954709366,0,2.1076388296642304e-10
k5_jellybean,2.0,502,4.396450954709366,0,5.223609547336634e-10
k5_jellybean,2.0,489,4.396450954709366,0,5.361175198896989e-10
k5_jellybean,2.0,466,4.396450954709366,0,2.4193442922579916e-10
k5_jellybean,2.0,411,4.396450954709366,0,3.7754164841362344e-10
k5_jellybean,2.0,447,4.396450954709366,0,5.646303334028971e-10
k5_jellybean,2.0,465,4.396450954709366,0,1.2175489146359382e-09
k5_jellybean,2.0,459,4.396450954709366,0,-1.5143828551484275e-10
k5_jellybean,2.0,565,4.396450954709366,0,5.055108008178412e-10
k5_jellybean,2.0,575,4.396450954709366,0,3.6325128953668024e-10
k5_jellybean,2.0,586,4.396450954709366,0,-1.7562864118806368e-10
k5_jellybean,2.0,605,4.396450954709366,0,8.370152423019337e-10
k5_jellybean,2.0,516,4.396450954709366,0,-2.9664694527722994e-10
k5_jellybean,2.0,524,4.396450954709366,0,5.084686452750557e-10
k5_jellybean,2.0,533,4.396450954709366,0,7.839173305837267e-10
k5_jellybean,2.0,547,4.396450954709366,0,2.7977175339876126e-10
k5_jellybean,2.0,347,4.396450954709366,0,-1.5707752022881564e-10
k5_jellybean,2.0,331,4.396450954709366,0,4.5801736273174956e-11
k5_jellybean,2.0,315,4.396450954709366,0,6.696655592032465e-10
k5_jellybean,2.0,373,4.396450954709366,0,3.2873454603900693e-10
k5_jellybean,2.0,365,4.396450954709366,0,4.436604447126868e-10
k5_jellybean,2.0,594,4.396695610799002,0,7.944178701979945e-10
k5_jellybean,2.0,135,4.550807509126524,0,5.050780221730938e-10
k5_jellybean,2.0,74,4.97455727967517,0,-3.006654414583263e-10
