radius,slot,step_input,he_output,dist_km
3.0,36,1.1501553253666708e-05,0.9999999992697982,0.0
3.0,37,1.1501553253666708e-05,1.0000000001971379,0.0
3.0,38,1.1501553253666708e-05,1.0000000000386624,0.0
3.0,39,1.1501553253666708e-05,1.0000000004672944,0.0
3.0,40,1.1501553253666708e-05,1.0000000001774063,0.0
3.0,41,5.989401451541981e-06,0.9999999998878358,2.0768426414267775
3.0,42,5.989401451541981e-06,0.9999999999390424,2.0768426414267775
3.0,43,5.989401451541981e-06,1.00000000009039,2.0768426414267775
3.0,44,5.989401451541981e-06,0.9999999999905237,2.0768426414267775
3.0,45,1.1501553253666708e-05,1.0000000010016705,0.0
3.0,46,1.1501553253666708e-05,1.0000000001867588,0.0
3.0,47,1.1501553253666708e-05,1.000000000189766,0.0
3.0,48,1.1501553253666708e-05,0.9999999998101158,0.0
3.0,49,5.989401451541981e-06,0.9999999996856822,2.0768426414267775
3.0,50,5.989401451541981e-06,0.9999999999283442,2.0768426414267775
3.0,51,5.989401451541981e-06,0.9999999996380071,2.0768426414267775
3.0,52,5.989401451541981e-06,0.9999999998914327,2.0768426414267775
3.0,53,1.1501553253666708e-05,1.0000000001505682,0.0
3.0,54,1.1501553253666708e-05,0.9999999995140201,0.0
3.0,55,5.989401451541981e-06,0.9999999997579474,2.0768426414267775
3.0,56,5.989401451541981e-06,0.9999999997692471,2.0768426414267775
3.0,57,5.989401451541981e-06,0.9999999999054296,2.0768426414267775
3.0,58,5.989401451541981e-06,1.0000000012874697,2.0768426414267775
3.0,59,5.989401451541981e-06,0.9999999995128334,2.0768426414267775
3.0,60,5.989401451541981e-06,0.999999999847255,2.0768426414267775
3.0,61,5.989401451541981e-06,0.9999999997171174,2.0768426414267775
3.0,62,5.989401451541981e-06,0.9999999999094035,2.0768426414267775
3.0,63,1.1501553253666708e-05,1.0000000002309273,0.0
3.0,64,1.1501553253666708e-05,1.0000000002763365,0.0
3.0,65,1.1501553253666708e-05,1.00000000035332,0.0
3.0,66,1.1501553253666708e-05,1.000000000309603,0.0
3.0,67,5.989401451541981e-06,0.9999999999099378,2.0768426414267775
3.0,68,5.989401451541981e-06,0.9999999990088574,2.0768426414267775
3.0,0,-0.34262229311381026,-2.1243773407064737e-10,517.7953016812207
5.0,5,2.6436607235838343e-05,0.9999999997008336,2.0768426414267775
5.0,6,2.6436607235838343e-05,0.9999999993464352,2.0768426414267775
5.0,7,2.6436607235838343e-05,0.9999999998283617,2.0768426414267775
5.0,8,2.6436607235838343e-05,0.9999999994144491,2.0768426414267775
5.0,9,2.6436607235838343e-05,1.0000000000088776,2.0768426414267775
5.0,10,2.6436607235838343e-05,0.9999999992571438,2.0768426414267775
5.0,11,2.6436607235838343e-05,0.9999999997698479,2.0768426414267775
5.0,12,2.6436607235838343e-05,0.9999999999709197,2.0768426414267775
5.0,13,3.194875903796307e-05,0.9999999996417678,0.0
5.0,14,3.194875903796307e-05,0.9999999997267935,0.0
5.0,15,2.6436607235838343e-05,0.999999999471256,2.0768426414267775
5.0,16,2.6436607235838343e-05,0.9999999995083525,2.0768426414267775
5.0,17,3.194875903796307e-05,1.0000000001893143,0.0
5.0,18,3.194875903796307e-05,0.9999999998508406,0.0
5.0,19,3.194875903796307e-05,0.9999999998096312,0.0
5.0,20,3.194875903796307e-05,0.9999999998737614,0.0
5.0,21,2.6436607235838343e-05,0.9999999992741787,2.0768426414267775
5.0,22,2.6436607235838343e-05,0.9999999991502162,2.0768426414267775
5.0,23,2.6436607235838343e-05,0.9999999999251277,2.0768426414267775
5.0,24,2.6436607235838343e-05,0.9999999998962383,2.0768426414267775
5.0,25,3.194875903796307e-05,0.9999999997723228,0.0
5.0,26,3.194875903796307e-05,1.000000000285253,0.0
5.0,27,3.194875903796307e-05,1.0000000004349048,0.0
5.0,28,3.194875903796307e-05,1.0000000001835436,0.0
5.0,29,2.6436607235838343e-05,0.9999999994574666,2.0768426414267775
5.0,30,2.6436607235838343e-05,0.9999999992727688,2.0768426414267775
5.0,31,2.6436607235838343e-05,0.999999999755765,2.0768426414267775
5.0,32,2.6436607235838343e-05,1.000000000224609,2.0768426414267775
5.0,33,3.194875903796307e-05,1.0000000000482152,0.0
5.0,34,3.194875903796307e-05,0.99999999981313,0.0
5.0,35,3.194875903796307e-05,0.9999999996376465,0.0
5.0,36,3.194875903796307e-05,0.9999999995891796,0.0
5.0,37,3.194875903796307e-05,1.0000000000959923,0.0
5.0,38,3.194875903796307e-05,0.9999999993730737,0.0
5.0,39,3.194875903796307e-05,0.9999999999535063,0.0
5.0,40,3.194875903796307e-05,0.9999999997964737,0.0
5.0,41,2.6436607235838343e-05,0.9999999993284587,2.0768426414267775
5.0,42,2.6436607235838343e-05,0.9999999997582346,2.0768426414267775
5.0,43,2.6436607235838343e-05,0.9999999994592748,2.0768426414267775
5.0,44,2.6436607235838343e-05,0.9999999997328434,2.0768426414267775
5.0,45,3.194875903796307e-05,0.9999999992575711,0.0
5.0,46,3.194875903796307e-05,0.999999999503812,0.0
5.0,47,3.194875903796307e-05,0.9999999996361243,0.0
5.0,48,3.194875903796307e-05,0.9999999999676966,0.0
5.0,49,2.6436607235838343e-05,0.9999999997064057,2.0768426414267775
5.0,50,2.6436607235838343e-05,0.9999999999279306,2.0768426414267775
5.0,51,2.6436607235838343e-05,0.9999999994328065,2.0768426414267775
5.0,52,2.6436607235838343e-05,0.9999999987946744,2.0768426414267775
5.0,53,3.194875903796307e-05,1.0000000002182454,0.0
5.0,54,3.194875903796307e-05,0.9999999999766584,0.0
5.0,55,2.6436607235838343e-05,0.9999999995959326,2.0768426414267775
5.0,56,2.6436607235838343e-05,0.9999999994222323,2.0768426414267775
5.0,57,2.6436607235838343e-05,1.0000000003235694,2.0768426414267775
5.0,58,2.6436607235838343e-05,0.9999999993223898,2.0768426414267775
5.0,59,2.6436607235838343e-05,0.9999999988055944,2.0768426414267775
5.0,60,2.6436607235838343e-05,0.99999999965081,2.0768426414267775
5.0,61,2.6436607235838343e-05,0.999999999498986,2.0768426414267775
5.0,62,2.6436607235838343e-05,0.9999999997558288,2.0768426414267775
5.0,63,3.194875903796307e-05,0.9999999997425375,0.0
5.0,64,3.194875903796307e-05,0.999999999573668,0.0
5.0,65,3.194875903796307e-05,0.9999999998111612,0.0
5.0,66,3.194875903796307e-05,0.9999999994171732,0.0
5.0,67,2.6436607235838343e-05,0.9999999997877154,2.0768426414267775
5.0,68,2.6436607235838343e-05,1.0000000000946128,2.0768426414267775
5.0,0,-0.342601845908026,-8.58674797932224e-10,517.7953016812207
10.0,5,0.00012228288434972757,1.0000000002539178,2.0768426414267775
10.0,6,0.00012228288434972757,1.0000000002776304,2.0768426414267775
10.0,7,0.00012228288434972757,0.9999999998627881,2.0768426414267775
10.0,8,0.00012228288434972757,0.9999999997480562,2.0768426414267775
10.0,9,0.00012228288434972757,0.9999999996798234,2.0768426414267775
10.0,10,0.00012228288434972757,0.9999999997819811,2.0768426414267775
10.0,11,0.00012228288434972757,1.0000000002336893,2.0768426414267775
10.0,12,0.00012228288434972757,1.0000000001727438,2.0768426414267775
10.0,13,0.00012779503615185228,1.0000000008836132,0.0
10.0,14,0.00012779503615185228,1.0000000003941791,0.0
10.0,15,0.00012228288434972757,1.0000000001740845,2.0768426414267775
10.0,16,0.00012228288434972757,1.0000000001493106,2.0768426414267775
10.0,17,0.00012779503615185228,1.0000000001682465,0.0
10.0,18,0.00012779503615185228,1.0000000003824827,0.0
10.0,19,0.00012779503615185228,1.000000000135186,0.0
10.0,20,0.00012779503615185228,1.0000000003043394,0.0
10.0,21,0.00012228288434972757,1.000000000653913,2.0768426414267775
10.0,22,0.00012228288434972757,0.9999999988289789,2.0768426414267775
10.0,23,0.00012228288434972757,1.000000000090411,2.0768426414267775
10.0,24,0.00012228288434972757,0.999999999809286,2.0768426414267775
10.0,25,0.00012779503615185228,1.0000000002813842,0.0
10.0,26,0.00012779503615185228,1.000000000365189,0.0
10.0,27,0.00012779503615185228,0.9999999998706194,0.0
10.0,28,0.00012779503615185228,1.000000000470899,0.0
10.0,29,0.00012228288434972757,0.9999999986523854,2.0768426414267775
10.0,30,0.00012228288434972757,1.0000000000513471,2.0768426414267775
10.0,31,0.00012228288434972757,0.9999999994586689,2.0768426414267775
10.0,32,0.00012228288434972757,0.9999999998083735,2.0768426414267775
10.0,33,0.00012779503615185228,0.9999999994179563,0.0
10.0,34,0.00012779503615185228,1.0000000005451817,0.0
10.0,35,0.00012779503615185228,1.0000000001506437,0.0
10.0,36,0.00012779503615185228,0.9999999998494625,0.0
10.0,37,0.00012779503615185228,1.0000000001339533,0.0
10.0,38,0.00012779503615185228,1.0000000005829202,0.0
10.0,39,0.00012779503615185228,1.0000000000556606,0.0
10.0,40,0.00012779503615185228,0.9999999999623651,0.0
10.0,41,0.00012228288434972757,1.000000000177155,2.0768426414267775
10.0,42,0.00012228288434972757,1.0000000006726475,2.0768426414267775
10.0,43,0.00012228288434972757,1.0000000001311609,2.0768426414267775
10.0,44,0.00012228288434972757,1.00000000031781,2.0768426414267775
10.0,45,0.00012779503615185228,1.000000000092773,0.0
10.0,46,0.00012779503615185228,1.0000000006858947,0.0
10.0,47,0.00012779503615185228,1.0000000001006062,0.0
10.0,48,0.00012779503615185228,1.000000000390234,0.0
10.0,49,0.00012228288434972757,0.999999999988302,2.0768426414267775
10.0,50,0.00012228288434972757,0.9999999999555355,2.0768426414267775
