dataset,radius,slot,step_input,he_output,dist_km
k5_kitkat,0.2,1559,-0.03323003486737919,-1.2714166675892328e-09,161.25334783696044
k5_kitkat,0.2,1577,-0.03318020992020221,-6.551389160934554e-10,161.13241144370946
k5_kitkat,0.2,1578,-0.03318020992020221,-2.278837974136193e-10,161.13241144370946
k5_kitkat,0.2,1580,-0.03318020992020221,-3.121467535110561e-10,161.13241144370946
k5_kitkat,0.2,1581,-0.03318020992020221,-1.082842221859851e-09,161.13241144370946
k5_kitkat,0.2,1748,-0.03478059958962799,-5.785909869772868e-10,164.9726151381024
k5_kitkat,0.2,1755,-0.034773766709611145,-5.23393367286377e-10,164.95640938244406
k5_kitkat,0.2,1783,-0.034773766709611145,-7.922674801333441e-11,164.95640938244406
k5_kitkat,0.2,1784,-0.034773766709611145,-6.715293422618765e-11,164.95640938244406
k5_kitkat,0.2,1828,-0.03477629482628162,2.7431781334156975e-10,164.9624055815258
k5_kitkat,0.2,1829,-0.034781331162124486,3.453193819580446e-10,164.97435013717262
k5_kitkat,0.2,1830,-0.03478575786126944,8.044863028961569e-10,164.9848481181592
k5_kitkat,0.2,1831,-0.03479195530308315,7.124430747971113e-10,164.99954431883646
k5_kitkat,0.2,1852,-0.03429907807950235,-5.184096457365441e-10,163.8266514220262
k5_kitkat,0.2,1859,-0.034253192236513186,1.1943978839504417e-09,163.71702998179788
k5_kitkat,0.2,1960,-0.03335122683998174,7.936040390930293e-11,161.54713018666894
k5_kitkat,0.2,1973,-0.03334575321753086,3.5865900535257384e-10,161.53387305925804
k5_kitkat,0.2,2038,-0.033382591174208845,4.224331062142472e-11,161.62307371590546
k5_kitkat,0.2,2039,-0.033382591174208845,-8.405542124315934e-11,161.62307371590546
k5_kitkat,0.2,2111,-0.033295344369212915,-3.118368900911233e-10,161.4117315134291
k5_kitkat,0.2,2116,-0.033295344369212915,-3.931155523095785e-11,161.4117315134291
k5_kitkat,0.2,2234,-0.034085428697653825,6.665065632496223e-11,163.31561600939582
k5_kitkat,0.2,2235,-0.034085428697653825,1.3339657740231028e-10,163.31561600939582
k5_kitkat,0.2,2236,-0.034085428697653825,9.524229672309766e-10,163.31561600939582
k5_kitkat,0.2,2269,-0.03409156445991216,4.5045155651586444e-11,163.33031465390164
k5_kitkat,0.2,2270,-0.034097063052283334,-9.779002091505517e-10,163.3434857899276
k5_kitkat,0.2,2278,-0.03410683602511098,5.215177386874985e-10,163.366893006582
k5_kitkat,0.2,2281,-0.034155871283147676,-4.711595356741304e-10,163.48428660718577
k5_kitkat,0.2,2284,-0.03415941719340458,-3.793407318869694e-10,163.49277247908282
k5_kitkat,0.2,2336,-0.034790282690035056,-1.1322971974978575e-10,164.99557812464212
k5_kitkat,0.2,2337,-0.034790282690035056,-3.742266543973782e-10,164.99557812464212
k5_kitkat,0.2,2339,-0.03477744186062823,6.563454622116954e-10,164.96512605114015
k5_kitkat,0.2,2340,-0.03477744186062823,8.615613479266665e-11,164.96512605114015
k5_kitkat,0.2,2392,-0.03490142137730934,2.274811526212781e-10,165.2589094651525
k5_kitkat,0.2,2393,-0.03490142137730934,-4.177734987227535e-10,165.2589094651525
k5_kitkat,0.2,2402,-0.03485246847150152,1.099528446048326e-09,165.14297248639346
k5_kitkat,0.2,2403,-0.03485246847150152,-6.4145955386975515e-12,165.14297248639346
k5_kitkat,0.2,2411,-0.03485246847150152,-2.1377965680066882e-10,165.14297248639346
k5_kitkat,0.2,2412,-0.03485246847150152,4.918773644154685e-10,165.14297248639346
k5_kitkat,0.2,2470,-0.03478303533702623,5.824596834577143e-10,164.97839169165937
k5_kitkat,0.2,2479,-0.034771802800572266,9.389823473039046e-11,164.95175122326265
k5_kitkat,0.2,2486,-0.034771802800572266,1.7708906501976013e-11,164.95175122326265
k5_kitkat,0.2,2487,-0.034771802800572266,1.2818304351386697e-09,164.95175122326265
k5_kitkat,0.2,2535,-0.034771802800572266,1.3256974294212835e-10,164.95175122326265
k5_kitkat,0.2,2542,-0.034771802800572266,7.386808986678964e-10,164.95175122326265
k5_kitkat,0.2,2545,-0.034771802800572266,3.9669391465165095e-10,164.95175122326265
k5_kitkat,0.2,2546,-0.034771802800572266,3.306965841788139e-10,164.95175122326265
k5_kitkat,0.2,2547,-0.0347726388257647,7.21392520248177e-11,164.95373419188695
k5_kitkat,0.2,2552,-0.03477452484812823,3.5261057226856665e-10,164.95820756184702
k5_kitkat,0.2,2554,-0.03477059738117501,1.0061625257885733e-09,164.94889204635092
k5_kitkat,0.2,2562,-0.03470625693003584,-6.896187246187988e-11,164.79620866653784
k5_kitkat,0.2,2565,-0.03470625693003584,3.309405025265253e-11,164.79620866653784
k5_kitkat,0.2,2568,-0.03466431939436509,4.478243901726472e-10,164.69661242150374
k5_kitkat,0.2,2569,-0.03466431939436509,1.0089680222551748e-10,164.69661242150374
k5_kitkat,0.2,2570,-0.03466286540556848,8.345925356425269e-10,164.69315830511695
k5_kitkat,0.2,2623,-0.035517889811324505,-2.937926044814595e-10,166.71201384608878
k5_kitkat,0.2,2628,-0.03551533718279892,-6.610522625653056e-10,166.70602304992715
k5_kitkat,0.2,2629,-0.03551281297398883,7.901567930776738e-11,166.70009874064263
k5_kitkat,0.2,2630,-0.03551281297398883,6.622168259346411e-10,166.70009874064263
k5_kitkat,0.2,2633,-0.03551281297398883,-4.3134392815437225e-10,166.70009874064263
k5_kitkat,0.2,2634,-0.035517889811324505,4.70611975418053e-10,166.71201384608878
k5_kitkat,0.2,2635,-0.03551518939061138,2.6654183809028095e-10,166.70567618798034
k5_kitkat,0.2,2646,-0.03549700476998055,5.7175448877040254e-11,166.66299215175732
