radius,slot,step_input,he_output,dist_km
0.5,345,-2.4203944995125017e-05,4.147295139139896e-10,4.380600384305171
0.5,347,-2.4203944995125017e-05,5.530355558271663e-10,4.380600384305171
0.5,349,-2.4203944995125017e-05,1.3428203886811584e-10,4.380600384305171
0.5,351,-2.4203944995125017e-05,1.1782451590503492e-09,4.380600384305171
0.5,353,-2.4203944995125017e-05,6.913484748004333e-10,4.380600384305171
0.5,355,-2.4203944995125017e-05,6.009243373763549e-10,4.380600384305171
0.5,356,-2.4203944995125017e-05,3.648283019816388e-10,4.380600384305171
0.5,357,-2.4203944995125017e-05,8.326812896561438e-10,4.380600384305171
0.5,358,-2.4203944995125017e-05,6.560046298028303e-10,4.380600384305171
0.5,359,-2.4203944995125017e-05,4.576805841918726e-10,4.380600384305171
0.5,360,-2.4203944995125017e-05,3.849178483309102e-10,4.380600384305171
0.5,361,-2.4203944995125017e-05,-3.004194069971157e-10,4.380600384305171
0.5,362,-2.4203944995125017e-05,5.288906993955273e-10,4.380600384305171
0.5,363,-2.4203944995125017e-05,2.725768026187583e-10,4.380600384305171
0.5,364,-2.4203944995125017e-05,3.308299597659251e-10,4.380600384305171
0.5,365,-2.4203944995125017e-05,4.225784504539978e-10,4.380600384305171
0.5,366,-2.4203944995125017e-05,2.173086660885163e-10,4.380600384305171
0.5,367,-2.4203944995125017e-05,7.907621556401158e-10,4.380600384305171
0.5,368,-2.4203944995125017e-05,3.919534631554619e-10,4.380600384305171
0.5,369,-2.4203944995125017e-05,6.951901294487136e-10,4.380600384305171
0.5,370,-2.4203944995125017e-05,-1.4916290694168993e-10,4.380600384305171
0.5,371,-2.4203944995125017e-05,-1.562812734000241e-10,4.380600384305171
0.5,372,-2.4203944995125017e-05,-7.177674899073547e-10,4.380600384305171
0.5,373,-2.4203944995125017e-05,6.037830614914656e-10,4.380600384305171
0.5,374,-2.4203944995125017e-05,1.0599368090970416e-09,4.380600384305171
0.5,376,-2.4203944995125017e-05,2.0817997328597632e-10,4.380600384305171
0.5,378,-2.4203944995125017e-05,7.973790620337819e-10,4.380600384305171
0.5,380,-2.4203944995125017e-05,7.278631175387254e-10,4.380600384305171
0.5,382,-2.4203944995125017e-05,6.080847576049888e-10,4.380600384305171
0.5,384,-2.4203944995125017e-05,-6.097829693976731e-10,4.380600384305171
0.5,386,-2.4203944995125017e-05,2.9417410744183263e-10,4.380600384305171
0.5,388,-2.4203944995125017e-05,-8.384686498090554e-11,4.380600384305171
0.5,390,-2.4203944995125017e-05,1.5339285756062126e-10,4.380600384305171
0.5,392,-2.4203944995125017e-05,7.436080781216664e-10,4.380600384305171
0.5,394,-2.4203944995125017e-05,-4.1457156238221235e-11,4.380600384305171
0.5,396,-2.4203944995125017e-05,2.9541292283486945e-10,4.380600384305171
0.5,398,-2.4203944995125017e-05,1.8601675455324796e-10,4.380600384305171
