radius,slot,step_input,he_output,dist_km
0.5,2960,-0.028620238432301378,-1.2091264338316589e-10,149.65183800739752
0.5,2961,-0.028620238432301378,6.679202864369164e-10,149.65183800739752
0.5,2964,-0.028620238432301378,5.237412539772176e-10,149.65183800739752
0.5,2965,-0.028620238432301378,1.8986586212087726e-10,149.65183800739752
0.5,2975,-0.028620238432301378,7.15722488257427e-10,149.65183800739752
0.5,2976,-0.028620238432301378,1.2270403718849868e-09,149.65183800739752
0.5,3032,-0.028620238432301378,5.3144094397021034e-11,149.65183800739752
0.5,3035,-0.028620238432301378,4.843113259731477e-10,149.65183800739752
0.5,3036,-0.028620238432301378,3.417128888386172e-10,149.65183800739752
0.5,3039,-0.0286089888802776,-4.2830379829943457e-10,149.62242415731797
0.5,3243,-0.010509436439315296,-2.4048991221591137e-10,90.68580710346319
0.5,3246,-0.010509436439315296,2.3058384762497512e-10,90.68580710346319
0.5,3576,-6.528416834005498e-05,4.801683104888447e-10,7.164848777231444
0.5,3579,-6.438480450544943e-05,8.226494407017003e-11,7.115567658037627
0.5,3684,-2.2580320935179636e-07,1.0081490236102652e-09,0.6532164191039603
0.5,3685,-2.2580320935179636e-07,5.0094496384279254e-12,0.6532164191039603
0.5,3686,-2.2580320935179636e-07,-1.1189624901170036e-10,0.6532164191039603
0.5,3687,-2.2580320935179636e-07,-9.369722539218629e-10,0.6532164191039603
0.5,3688,-2.2580320935179636e-07,1.208315551729256e-09,0.6532164191039603
0.5,3689,-2.2580320935179636e-07,1.9636754777914068e-10,0.6532164191039603
0.5,3710,-3.3963608931479163e-07,-1.6138561441685334e-10,0.7181686856111871
0.5,3711,-3.3963608931479163e-07,7.244737309999782e-10,0.7181686856111871
0.5,3719,-3.3963608931479163e-07,1.338621623562475e-10,0.7181686856111871
0.5,3720,-3.3963608931479163e-07,4.5558063886227164e-12,0.7181686856111871
0.5,3744,-2.328178068174539e-07,-4.749095985305737e-10,0.6574044674270266
0.5,3745,-2.328178068174539e-07,-4.1490907630578533e-10,0.6574044674270266
0.5,3753,-2.328178068174539e-07,6.35567345913981e-10,0.6574044674270266
0.5,3754,-2.328178068174539e-07,-9.269283466729005e-10,0.6574044674270266
0.5,3792,-2.427265710730134e-07,3.7828937418842705e-10,0.6632754115850601
0.5,3793,-2.427265710730134e-07,3.2351187019406687e-10,0.6632754115850601
0.5,3953,-2.9609234524573467e-07,-5.718707431095029e-10,0.694041173379335
0.5,3954,-2.9609234524573467e-07,-7.538107912412425e-11,0.694041173379335
0.5,3957,-2.9417824970361937e-07,-3.8643774461805995e-11,0.6929613011051913
0.5,3958,-2.9417824970361937e-07,5.940889699524918e-10,0.6929613011051913
0.5,3968,-2.9417824970361937e-07,2.247527728164726e-11,0.6929613011051913
0.5,3969,-2.9417824970361937e-07,-6.778547290421476e-11,0.6929613011051913
0.5,4142,-0.0001958541392002955,-5.999343574067849e-11,12.38977210253078
0.5,4144,-0.0001958541392002955,-3.4350318361211927e-10,12.38977210253078
0.5,4146,-9.200415875530915e-06,5.319457966912495e-10,2.7293503042522875
0.5,4147,-9.200415875530915e-06,6.140057302205953e-10,2.7293503042522875
0.5,4151,-2.979870963947489e-07,-3.0779872773555646e-10,0.6951084798909942
0.5,4152,-2.979870963947489e-07,-4.632554460799147e-10,0.6951084798909942
0.5,4153,-2.979870963947489e-07,-6.245722733069546e-10,0.6951084798909942
0.5,4154,-2.979870963947489e-07,4.627662455938042e-10,0.6951084798909942
0.5,4155,-2.979870963947489e-07,-5.809606198729998e-10,0.6951084798909942
0.5,4156,-2.979870963947489e-07,-5.543896650920361e-10,0.6951084798909942
0.5,4157,-2.979870963947489e-07,-4.728221129222593e-10,0.6951084798909942
0.5,4158,-2.979870963947489e-07,-1.7817051154454774e-10,0.6951084798909942
0.5,4162,-5.004275247933944e-07,4.055444946508548e-10,0.8009906632840168
0.5,4163,-5.004275247933944e-07,-4.590920952673936e-11,0.8009906632840168
0.5,4165,-9.94977610907351e-07,7.87550301439519e-11,1.0141858665448706
0.5,4166,-9.94977610907351e-07,1.587577582380905e-10,1.0141858665448706
0.5,4275,-0.00038675839538132654,1.4765281331440972e-09,17.403723945210128
0.5,4276,-0.00038675839538132654,9.156338829287506e-10,17.403723945210128
0.5,4575,-0.0010705311808912007,6.336649509448004e-10,28.947260104556022
